STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.09.1950;108
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.09.1950;156
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.09.1950;201
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.09.1950;275
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.10.1950;280
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.10.1950;230
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.10.1950;82
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.10.1950;87
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.10.1950;134
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.10.1950;169
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.10.1950;129
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.10.1950;43
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.10.1950;68
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.10.1950;187
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.10.1950;42
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.10.1950;32
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.10.1950;61
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.10.1950;122
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.10.1950;142
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.10.1950;240
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.10.1950;232
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.10.1950;148
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.10.1950;56
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.10.1950;66
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.10.1950;64
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.10.1950;47
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.10.1950;56
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.10.1950;195
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.10.1950;76
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.10.1950;100
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.10.1950;98
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.10.1950;74
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.10.1950;87
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.10.1950;134
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;31.10.1950;122
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.11.1950;159
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.11.1950;60
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.11.1950;89
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.11.1950;66
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.11.1950;97
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.11.1950;113
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.11.1950;80
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.11.1950;154
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.11.1950;148
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.11.1950;50
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.11.1950;43
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.11.1950;87
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.11.1950;216
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.11.1950;137
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.11.1950;37
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.11.1950;24
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.11.1950;122
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.11.1950;163
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.11.1950;314
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.11.1950;71
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.11.1950;47
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.11.1950;47
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.11.1950;116
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.11.1950;18
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.11.1950;14
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.11.1950;27
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.11.1950;26
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.11.1950;71
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.11.1950;85
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.12.1950;132
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.12.1950;146
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.12.1950;192
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.12.1950;84
