STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;TOBS
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.02.1954;15,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.02.1954;18,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.02.1954;10
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.02.1954;1,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.02.1954;8,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.02.1954;17,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.02.1954;7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.02.1954;7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.02.1954;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.02.1954;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.02.1954;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.02.1954;15,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.02.1954;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.02.1954;17,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.02.1954;3,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.03.1954;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.03.1954;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.03.1954;-1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.03.1954;0
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.03.1954;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.03.1954;-1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.03.1954;5
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.03.1954;6,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.03.1954;10
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.03.1954;16,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.03.1954;20
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.03.1954;18,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.03.1954;3,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.03.1954;-2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.03.1954;-1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.03.1954;3,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.03.1954;7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.03.1954;15,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.03.1954;13,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.03.1954;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.03.1954;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.03.1954;17,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.03.1954;20
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.03.1954;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.03.1954;15,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.03.1954;12,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.03.1954;12,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.03.1954;16,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.03.1954;16,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.03.1954;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.03.1954;4,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.04.1954;4,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.04.1954;12,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.04.1954;18,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.04.1954;21,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.04.1954;21,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.04.1954;22,2
